paper_id,archive_categories,category_count,primary_concern,assignment_method,conditional_information,conditional_probability,marginal_idf,runner_up,runner_up_information,information_margin,full_bundle_support,remainder_support,conditional_tie_count,collector_first_match,matches_collector_first_match
12733,Environmental Impact Assessment EIA Other EIA Matters	Tourism and NG_Activities,2,Environmental Impact Assessment EIA Other EIA Matters,conditional_information,3.2321210516182215,0.039473684210526314,3.4016538984470754,Tourism and NG_Activities,2.093234863812172,1.1388861878060497,27,684,1,Environmental Impact Assessment EIA Other EIA Matters,True
12740,Environmental Impact Assessment EIA Other EIA Matters,1,Environmental Impact Assessment EIA Other EIA Matters,single_archive_category,3.4016538984470754,0.03331811958010041,3.4016538984470754,,,,219,6573,1,Environmental Impact Assessment EIA Other EIA Matters,True
12771,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
12772,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
12781,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
12760,Fauna and Flora_General	Specially Protected Species,2,Specially Protected Species,conditional_information,3.2277254401451834,0.039647577092511016,5.153139468537191,Fauna and Flora_General,1.4403615823901665,1.7873638577550168,9,227,1,Fauna and Flora_General,False
12727,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
12743,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
12767,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
12770,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
12744,Multiyear strategic workplan,1,Multiyear strategic workplan,single_archive_category,6.998966159035521,0.0009128251939753537,6.998966159035521,,,,6,6573,1,Multiyear strategic workplan,True
12762,Multiyear strategic workplan,1,Multiyear strategic workplan,single_archive_category,6.998966159035521,0.0009128251939753537,6.998966159035521,,,,6,6573,1,Multiyear strategic workplan,True
12766,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
12768,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
12786,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
12789,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
12736,Operation of the Antarctic Treaty system The Secretariat,1,Operation of the Antarctic Treaty system The Secretariat,single_archive_category,4.556619123666317,0.010497489730716568,4.556619123666317,,,,69,6573,1,Operation of the Antarctic Treaty system The Secretariat,True
12763,Operation of the CEP,1,Operation of the CEP,single_archive_category,4.940578026553518,0.007150464019473604,4.940578026553518,,,,47,6573,1,Operation of the CEP,True
12718,Safety and Operations in Antarctica,1,Safety and Operations in Antarctica,single_archive_category,2.8611364848736818,0.05720371215578883,2.8611364848736818,,,,376,6573,1,Safety and Operations in Antarctica,True
12761,Safety and Operations in Antarctica,1,Safety and Operations in Antarctica,single_archive_category,2.8611364848736818,0.05720371215578883,2.8611364848736818,,,,376,6573,1,Safety and Operations in Antarctica,True
13049,Safety and Operations in Antarctica,1,Safety and Operations in Antarctica,single_archive_category,2.8611364848736818,0.05720371215578883,2.8611364848736818,,,,376,6573,1,Safety and Operations in Antarctica,True
12725,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12783,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12788,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
12779,Site Guidelines for Visitors	Tourism and NG_Activities,2,Site Guidelines for Visitors,conditional_information,2.2374984764741592,0.1067251461988304,4.099377746034433,Tourism and NG_Activities,0.4008884410807526,1.8366100353934067,73,684,1,Site Guidelines for Visitors,True
12784,Site Guidelines for Visitors,1,Site Guidelines for Visitors,single_archive_category,4.099377746034432,0.016582991023885593,4.099377746034433,,,,109,6573,1,Site Guidelines for Visitors,True
12774,Specially Protected Species,1,Specially Protected Species,single_archive_category,5.153139468537191,0.005781226228510574,5.153139468537191,,,,38,6573,1,Specially Protected Species,True
12720,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12721,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12746,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12759,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12785,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12787,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
12790,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
13190,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13191,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13192,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13195,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13199,Area Protection and Management Plans General	Inspections,2,Inspections,conditional_information,4.833632898779901,0.007957559681697613,4.216014649760194,Area Protection and Management Plans General,3.4760986898352733,1.3575342089446276,3,377,1,Area Protection and Management Plans General,False
13202,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13221,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13222,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13239,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13217,CEP Strategy Discussions,1,CEP Strategy Discussions,single_archive_category,5.029525512570014,0.006541913890156702,5.029525512570014,,,,43,6573,1,CEP Strategy Discussions,True
13180,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13206,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13223,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13224,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13240,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
13200,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
13201,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
13210,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
13276,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
13177,Environmental Impact Assessment EIA Other EIA Matters	Tourism and NG_Activities,2,Environmental Impact Assessment EIA Other EIA Matters,conditional_information,3.2321210516182215,0.039473684210526314,3.4016538984470754,Tourism and NG_Activities,2.093234863812172,1.1388861878060497,27,684,1,Environmental Impact Assessment EIA Other EIA Matters,True
